aza,IsClientConverted,cust_type,org_code,CRMContactID,SellingCurrency,notification_type,channel,ref_var,BuyingCurrency,SellingAmount,BuyingAmount,ClientRate,BaseCurrency,BaseSellingAmount,BaseBuyingAmount,NetProfit,FinalProfit,Margin,trade_contact_id,reg_mode,source_of_fund,SourceApplication,Purpose,source,Age,Gender_Male,trade_acc_id,FrequencyOfVisit,TimeSpent_seconds,FreqOfVisit_var,TS_var,Margin_Var,Purpose_Var,SourceApplication_Var,TradeContactID_Var,Age_Var,Cluster
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,14,NOTIFY_SMS_EMAIL,Website,0,14,4610.0,4610.0,1.0,14,4610.0,4610.0,0.0,0.0,0.0,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,1500.0,1729.5,1.151,14,1755.39,1732.5,22.89,22.89,1.53,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
